,index,Ano,País,Tipo,Total Linha
3090,480,2012,Argentina,pos-doc,30.0
3091,481,2012,Austrália,pos-doc,4.0
3092,482,2012,Bolívia,pos-doc,0.0
3093,483,2012,Bélgica,pos-doc,9.0
3094,484,2012,Canadá,pos-doc,33.0
3095,485,2012,"Checa, República",pos-doc,0.0
3096,486,2012,Chile,pos-doc,4.0
3097,487,2012,China,pos-doc,3.0
3089,479,2012,Angola,pos-doc,0.0
3098,488,2012,Colômbia,pos-doc,0.0
3100,490,2012,Costa Rica,pos-doc,1.0
3101,491,2012,Cuba,pos-doc,2.0
3102,492,2012,Dinamarca,pos-doc,0.0
3103,493,2012,Equador,pos-doc,2.0
3104,494,2012,Espanha,pos-doc,134.0
3105,495,2012,Estados Unidos da América,pos-doc,205.0
3106,496,2012,Finlândia,pos-doc,0.0
3107,497,2012,França,pos-doc,164.0
3099,489,2012,Coreia do Sul,pos-doc,0.0
3109,499,2012,Guiana Francesa,pos-doc,1.0
3088,478,2012,Alemanha,pos-doc,81.0
4874,524,2012,Áustria,capacitacao-professor,0.0
4856,506,2012,Luxemburgo,capacitacao-professor,0.0
4857,507,2012,Moçambique,capacitacao-professor,0.0
4858,508,2012,México,capacitacao-professor,0.0
4859,509,2012,Noruega,capacitacao-professor,0.0
4860,510,2012,Nova Zelândia (Aotearoa),capacitacao-professor,0.0
4861,511,2012,Paraguai,capacitacao-professor,0.0
4862,512,2012,Países Baixos (Holanda),capacitacao-professor,0.0
4863,513,2012,Peru,capacitacao-professor,0.0
4875,525,2012,Índia,capacitacao-professor,0.0
7482,522,2012,Venezuela,prof_visitante,0.0
4866,516,2012,Reino Unido da Grã-Bretanha e Irlanda do Norte,capacitacao-professor,55.0
4867,517,2012,Rússia,capacitacao-professor,0.0
4868,518,2012,Suécia,capacitacao-professor,0.0
4869,519,2012,Suíça,capacitacao-professor,0.0
4870,520,2012,Timor-Leste,capacitacao-professor,0.0
4871,521,2012,Uruguai,capacitacao-professor,0.0
4872,522,2012,Venezuela,capacitacao-professor,0.0
4873,523,2012,África do Sul,capacitacao-professor,0.0
4865,515,2012,Portugal,capacitacao-professor,0.0
7483,523,2012,África do Sul,prof_visitante,0.0
3129,519,2012,Suíça,pos-doc,4.0
7485,525,2012,Índia,prof_visitante,0.0
6572,482,2012,Bolívia,pidrh,0.0
2257,517,2012,Rússia,mestrado,0.0
2256,516,2012,Reino Unido da Grã-Bretanha e Irlanda do Norte,mestrado,0.0
2255,515,2012,Portugal,mestrado,0.0
2254,514,2012,Porto Rico,mestrado,0.0
2253,513,2012,Peru,mestrado,0.0
2252,512,2012,Países Baixos (Holanda),mestrado,0.0
2251,511,2012,Paraguai,mestrado,0.0
2250,510,2012,Nova Zelândia (Aotearoa),mestrado,0.0
2249,509,2012,Noruega,mestrado,0.0
2248,508,2012,México,mestrado,0.0
2247,507,2012,Moçambique,mestrado,0.0
2246,506,2012,Luxemburgo,mestrado,0.0
2245,505,2012,Letónia,mestrado,0.0
2244,504,2012,Japão,mestrado,0.0
2243,503,2012,Itália,mestrado,0.0
2242,502,2012,Israel,mestrado,0.0
2241,501,2012,Irlanda,mestrado,0.0
2240,500,2012,Hungria,mestrado,0.0
2239,499,2012,Guiana Francesa,mestrado,0.0
2238,498,2012,Grécia,mestrado,0.0
2237,497,2012,França,mestrado,0.0
2236,496,2012,Finlândia,mestrado,0.0
7484,524,2012,Áustria,prof_visitante,0.0
1392,522,2012,Venezuela,Doutorado,1.0
1391,521,2012,Uruguai,Doutorado,7.0
1390,520,2012,Timor-Leste,Doutorado,0.0
6573,483,2012,Bélgica,pidrh,0.0
1389,519,2012,Suíça,Doutorado,23.0
6574,484,2012,Canadá,pidrh,0.0
6576,486,2012,Chile,pidrh,0.0
1374,504,2012,Japão,Doutorado,11.0
6599,509,2012,Noruega,pidrh,0.0
6598,508,2012,México,pidrh,0.0
6597,507,2012,Moçambique,pidrh,0.0
6596,506,2012,Luxemburgo,pidrh,0.0
6595,505,2012,Letónia,pidrh,0.0
6594,504,2012,Japão,pidrh,0.0
6593,503,2012,Itália,pidrh,0.0
6592,502,2012,Israel,pidrh,0.0
6591,501,2012,Irlanda,pidrh,0.0
6590,500,2012,Hungria,pidrh,0.0
6589,499,2012,Guiana Francesa,pidrh,0.0
6588,498,2012,Grécia,pidrh,0.0
6587,497,2012,França,pidrh,0.0
1395,525,2012,Índia,Doutorado,4.0
1394,524,2012,Áustria,Doutorado,18.0
1393,523,2012,África do Sul,Doutorado,3.0
6586,496,2012,Finlândia,pidrh,0.0
6585,495,2012,Estados Unidos da América,pidrh,0.0
6584,494,2012,Espanha,pidrh,0.0
6583,493,2012,Equador,pidrh,0.0
6582,492,2012,Dinamarca,pidrh,0.0
6581,491,2012,Cuba,pidrh,0.0
6580,490,2012,Costa Rica,pidrh,0.0
6579,489,2012,Coreia do Sul,pidrh,0.0
6578,488,2012,Colômbia,pidrh,0.0
6577,487,2012,China,pidrh,0.0
6575,485,2012,"Checa, República",pidrh,0.0
6600,510,2012,Nova Zelândia (Aotearoa),pidrh,0.0
1388,518,2012,Suécia,Doutorado,19.0
1386,516,2012,Reino Unido da Grã-Bretanha e Irlanda do Norte,Doutorado,293.0
6568,478,2012,Alemanha,pidrh,0.0
1348,478,2012,Alemanha,Doutorado,267.0
1349,479,2012,Angola,Doutorado,0.0
1350,480,2012,Argentina,Doutorado,92.0
1351,481,2012,Austrália,Doutorado,60.0
1352,482,2012,Bolívia,Doutorado,1.0
1353,483,2012,Bélgica,Doutorado,51.0
1354,484,2012,Canadá,Doutorado,196.0
1355,485,2012,"Checa, República",Doutorado,2.0
1356,486,2012,Chile,Doutorado,8.0
1357,487,2012,China,Doutorado,6.0
1358,488,2012,Colômbia,Doutorado,1.0
1359,489,2012,Coreia do Sul,Doutorado,0.0
1360,490,2012,Costa Rica,Doutorado,1.0
1361,491,2012,Cuba,Doutorado,16.0
1362,492,2012,Dinamarca,Doutorado,17.0
1363,493,2012,Equador,Doutorado,10.0
1364,494,2012,Espanha,Doutorado,364.0
1365,495,2012,Estados Unidos da América,Doutorado,846.0
1366,496,2012,Finlândia,Doutorado,6.0
1367,497,2012,França,Doutorado,620.0
1368,498,2012,Grécia,Doutorado,2.0
1369,499,2012,Guiana Francesa,Doutorado,1.0
1370,500,2012,Hungria,Doutorado,3.0
1371,501,2012,Irlanda,Doutorado,4.0
1372,502,2012,Israel,Doutorado,2.0
1373,503,2012,Itália,Doutorado,138.0
6569,479,2012,Angola,pidrh,0.0
1387,517,2012,Rússia,Doutorado,1.0
6570,480,2012,Argentina,pidrh,0.0
2218,478,2012,Alemanha,mestrado,13.0
1385,515,2012,Portugal,Doutorado,611.0
1384,514,2012,Porto Rico,Doutorado,0.0
1383,513,2012,Peru,Doutorado,2.0
1382,512,2012,Países Baixos (Holanda),Doutorado,86.0
1381,511,2012,Paraguai,Doutorado,2.0
1380,510,2012,Nova Zelândia (Aotearoa),Doutorado,7.0
1379,509,2012,Noruega,Doutorado,10.0
1378,508,2012,México,Doutorado,30.0
1377,507,2012,Moçambique,Doutorado,4.0
1376,506,2012,Luxemburgo,Doutorado,0.0
2235,495,2012,Estados Unidos da América,mestrado,13.0
2234,494,2012,Espanha,mestrado,0.0
2233,493,2012,Equador,mestrado,0.0
2232,492,2012,Dinamarca,mestrado,0.0
2231,491,2012,Cuba,mestrado,0.0
2230,490,2012,Costa Rica,mestrado,0.0
2229,489,2012,Coreia do Sul,mestrado,0.0
2228,488,2012,Colômbia,mestrado,0.0
2227,487,2012,China,mestrado,0.0
2226,486,2012,Chile,mestrado,1.0
2225,485,2012,"Checa, República",mestrado,0.0
2224,484,2012,Canadá,mestrado,0.0
2223,483,2012,Bélgica,mestrado,0.0
2222,482,2012,Bolívia,mestrado,0.0
2221,481,2012,Austrália,mestrado,0.0
2220,480,2012,Argentina,mestrado,60.0
2219,479,2012,Angola,mestrado,0.0
6571,481,2012,Austrália,pidrh,0.0
6601,511,2012,Paraguai,pidrh,0.0
1375,505,2012,Letónia,Doutorado,1.0
3983,503,2012,Itália,articulador-pedagogico,0.0
3991,511,2012,Paraguai,articulador-pedagogico,0.0
3990,510,2012,Nova Zelândia (Aotearoa),articulador-pedagogico,0.0
3989,509,2012,Noruega,articulador-pedagogico,0.0
3988,508,2012,México,articulador-pedagogico,0.0
3987,507,2012,Moçambique,articulador-pedagogico,0.0
3986,506,2012,Luxemburgo,articulador-pedagogico,0.0
3985,505,2012,Letónia,articulador-pedagogico,0.0
3984,504,2012,Japão,articulador-pedagogico,0.0
3978,498,2012,Grécia,articulador-pedagogico,0.0
3982,502,2012,Israel,articulador-pedagogico,0.0
3958,478,2012,Alemanha,articulador-pedagogico,0.0
3959,479,2012,Angola,articulador-pedagogico,0.0
3960,480,2012,Argentina,articulador-pedagogico,0.0
3992,512,2012,Países Baixos (Holanda),articulador-pedagogico,0.0
3961,481,2012,Austrália,articulador-pedagogico,0.0
3963,483,2012,Bélgica,articulador-pedagogico,0.0
3964,484,2012,Canadá,articulador-pedagogico,0.0
3965,485,2012,"Checa, República",articulador-pedagogico,0.0
3966,486,2012,Chile,articulador-pedagogico,0.0
3967,487,2012,China,articulador-pedagogico,0.0
3968,488,2012,Colômbia,articulador-pedagogico,0.0
3969,489,2012,Coreia do Sul,articulador-pedagogico,0.0
3970,490,2012,Costa Rica,articulador-pedagogico,0.0
3971,491,2012,Cuba,articulador-pedagogico,0.0
3972,492,2012,Dinamarca,articulador-pedagogico,0.0
3973,493,2012,Equador,articulador-pedagogico,0.0
3974,494,2012,Espanha,articulador-pedagogico,0.0
3975,495,2012,Estados Unidos da América,articulador-pedagogico,0.0
3962,482,2012,Bolívia,articulador-pedagogico,0.0
3976,496,2012,Finlândia,articulador-pedagogico,0.0
3993,513,2012,Peru,articulador-pedagogico,0.0
3995,515,2012,Portugal,articulador-pedagogico,0.0
3994,514,2012,Porto Rico,articulador-pedagogico,0.0
3981,501,2012,Irlanda,articulador-pedagogico,0.0
3980,500,2012,Hungria,articulador-pedagogico,0.0
3979,499,2012,Guiana Francesa,articulador-pedagogico,0.0
4005,525,2012,Índia,articulador-pedagogico,0.0
4004,524,2012,Áustria,articulador-pedagogico,0.0
4003,523,2012,África do Sul,articulador-pedagogico,0.0
3977,497,2012,França,articulador-pedagogico,0.0
4001,521,2012,Uruguai,articulador-pedagogico,0.0
4000,520,2012,Timor-Leste,articulador-pedagogico,0.0
3999,519,2012,Suíça,articulador-pedagogico,0.0
3998,518,2012,Suécia,articulador-pedagogico,0.0
3997,517,2012,Rússia,articulador-pedagogico,0.0
3996,516,2012,Reino Unido da Grã-Bretanha e Irlanda do Norte,articulador-pedagogico,0.0
4002,522,2012,Venezuela,articulador-pedagogico,0.0
5778,558,2013,NOVA ZELÂNDIA,catedra,0.0
5777,557,2013,NORUEGA,catedra,0.0
5776,556,2013,MÉXICO,catedra,0.0
5775,555,2013,MOÇAMBIQUE,catedra,0.0
5774,554,2013,LUXEMBURGO,catedra,0.0
5773,553,2013,LETÔNIA,catedra,0.0
5769,549,2013,IRLANDA,catedra,0.0
5771,551,2013,ITÁLIA,catedra,0.0
5770,550,2013,ISRAEL,catedra,0.0
5768,548,2013,HUNGRIA,catedra,0.0
5767,547,2013,HOLANDA,catedra,0.0
5766,546,2013,GRÉCIA,catedra,0.0
5764,544,2013,FINLÂNDIA,catedra,0.0
5772,552,2013,JAPÃO,catedra,0.0
5765,545,2013,FRANÇA,catedra,0.0
2276,536,2013,COREIA DO SUL,mestrado,0.0
2309,569,2013,SUÍÇA,mestrado,0.0
2303,563,2013,PORTUGAL,mestrado,0.0
2304,564,2013,REINO UNIDO,mestrado,0.0
5753,533,2013,CHILE,catedra,0.0
5754,534,2013,CHINA,catedra,0.0
5755,535,2013,COLÔMBIA,catedra,0.0
5756,536,2013,COREIA DO SUL,catedra,0.0
5757,537,2013,COSTA RICA,catedra,0.0
5758,538,2013,CUBA,catedra,0.0
5759,539,2013,DINAMARCA,catedra,0.0
5760,540,2013,EQUADOR,catedra,0.0
5761,541,2013,ESLOVÁQUIA,catedra,0.0
5762,542,2013,ESPANHA,catedra,0.0
5763,543,2013,ESTADOS UNIDOS,catedra,2.0
2305,565,2013,REPÚBLICA TCHECA,mestrado,0.0
2306,566,2013,RÚSSIA,mestrado,0.0
2307,567,2013,SINGAPURA,mestrado,0.0
2308,568,2013,SUÉCIA,mestrado,0.0
5779,559,2013,PARAGUAI,catedra,0.0
5780,560,2013,PERU,catedra,0.0
5793,573,2013,URUGUAI,catedra,0.0
5782,562,2013,PORTO RICO,catedra,0.0
3163,553,2013,LETÔNIA,pos-doc,0.0
3162,552,2013,JAPÃO,pos-doc,5.0
3161,551,2013,ITÁLIA,pos-doc,24.0
3160,550,2013,ISRAEL,pos-doc,1.0
3159,549,2013,IRLANDA,pos-doc,2.0
3158,548,2013,HUNGRIA,pos-doc,0.0
3157,547,2013,HOLANDA,pos-doc,43.0
3156,546,2013,GRÉCIA,pos-doc,0.0
3155,545,2013,FRANÇA,pos-doc,176.0
3154,544,2013,FINLÂNDIA,pos-doc,1.0
3153,543,2013,ESTADOS UNIDOS,pos-doc,245.0
3152,542,2013,ESPANHA,pos-doc,116.0
3151,541,2013,ESLOVÁQUIA,pos-doc,0.0
3149,539,2013,DINAMARCA,pos-doc,2.0
3148,538,2013,CUBA,pos-doc,5.0
3147,537,2013,COSTA RICA,pos-doc,2.0
3146,536,2013,COREIA DO SUL,pos-doc,0.0
3145,535,2013,COLÔMBIA,pos-doc,0.0
3144,534,2013,CHINA,pos-doc,3.0
3143,533,2013,CHILE,pos-doc,3.0
3142,532,2013,CANADÁ,pos-doc,54.0
3141,531,2013,CABO VERDE,pos-doc,0.0
3140,530,2013,BÉLGICA,pos-doc,10.0
3139,529,2013,BOLÍVIA,pos-doc,0.0
3138,528,2013,AUSTRÁLIA,pos-doc,11.0
3137,527,2013,ARGENTINA,pos-doc,29.0
3136,526,2013,ALEMANHA,pos-doc,102.0
3164,554,2013,LUXEMBURGO,pos-doc,1.0
5781,561,2013,POLONIA,catedra,0.0
3165,555,2013,MOÇAMBIQUE,pos-doc,0.0
3167,557,2013,NORUEGA,pos-doc,1.0
5783,563,2013,PORTUGAL,catedra,0.0
5784,564,2013,REINO UNIDO,catedra,3.0
5785,565,2013,REPÚBLICA TCHECA,catedra,0.0
5786,566,2013,RÚSSIA,catedra,0.0
5787,567,2013,SINGAPURA,catedra,0.0
5788,568,2013,SUÉCIA,catedra,0.0
5789,569,2013,SUÍÇA,catedra,0.0
5790,570,2013,TAILÂNDIA,catedra,0.0
5791,571,2013,TIMOR-LESTE,catedra,0.0
5792,572,2013,TURQUIA,catedra,0.0
2302,562,2013,PORTO RICO,mestrado,0.0
5794,574,2013,VENEZUELA,catedra,0.0
5795,575,2013,ZIMBÁBUE,catedra,0.0
5796,576,2013,ÁFRICA DO SUL,catedra,0.0
5797,577,2013,ÁUSTRIA,catedra,0.0
5798,578,2013,ÍNDIA,catedra,0.0
2310,570,2013,TAILÂNDIA,mestrado,0.0
2311,571,2013,TIMOR-LESTE,mestrado,0.0
2312,572,2013,TURQUIA,mestrado,0.0
2313,573,2013,URUGUAI,mestrado,13.0
2314,574,2013,VENEZUELA,mestrado,0.0
2315,575,2013,ZIMBÁBUE,mestrado,0.0
2316,576,2013,ÁFRICA DO SUL,mestrado,0.0
2317,577,2013,ÁUSTRIA,mestrado,0.0
2318,578,2013,ÍNDIA,mestrado,0.0
3169,559,2013,PARAGUAI,pos-doc,0.0
3168,558,2013,NOVA ZELÂNDIA,pos-doc,2.0
3166,556,2013,MÉXICO,pos-doc,6.0
2277,537,2013,COSTA RICA,mestrado,0.0
2301,561,2013,POLONIA,mestrado,0.0
2299,559,2013,PARAGUAI,mestrado,0.0
1410,540,2013,EQUADOR,Doutorado,1.0
1411,541,2013,ESLOVÁQUIA,Doutorado,1.0
1412,542,2013,ESPANHA,Doutorado,515.0
1413,543,2013,ESTADOS UNIDOS,Doutorado,1120.0
1414,544,2013,FINLÂNDIA,Doutorado,9.0
1415,545,2013,FRANÇA,Doutorado,753.0
1409,539,2013,DINAMARCA,Doutorado,44.0
1416,546,2013,GRÉCIA,Doutorado,4.0
1418,548,2013,HUNGRIA,Doutorado,1.0
1419,549,2013,IRLANDA,Doutorado,25.0
1420,550,2013,ISRAEL,Doutorado,6.0
1421,551,2013,ITÁLIA,Doutorado,182.0
1422,552,2013,JAPÃO,Doutorado,12.0
1423,553,2013,LETÔNIA,Doutorado,1.0
1417,547,2013,HOLANDA,Doutorado,117.0
1424,554,2013,LUXEMBURGO,Doutorado,1.0
1408,538,2013,CUBA,Doutorado,21.0
1406,536,2013,COREIA DO SUL,Doutorado,1.0
578,578,2013,ÍNDIA,Graduacao,0.0
5750,530,2013,BÉLGICA,catedra,0.0
5749,529,2013,BOLÍVIA,catedra,0.0
5748,528,2013,AUSTRÁLIA,catedra,0.0
5747,527,2013,ARGENTINA,catedra,0.0
5746,526,2013,ALEMANHA,catedra,2.0
1407,537,2013,COSTA RICA,Doutorado,2.0
1398,528,2013,AUSTRÁLIA,Doutorado,94.0
1400,530,2013,BÉLGICA,Doutorado,77.0
1401,531,2013,CABO VERDE,Doutorado,2.0
1402,532,2013,CANADÁ,Doutorado,268.0
1403,533,2013,CHILE,Doutorado,10.0
1404,534,2013,CHINA,Doutorado,7.0
1405,535,2013,COLÔMBIA,Doutorado,11.0
1399,529,2013,BOLÍVIA,Doutorado,1.0
1425,555,2013,MOÇAMBIQUE,Doutorado,15.0
1426,556,2013,MÉXICO,Doutorado,40.0
1427,557,2013,NORUEGA,Doutorado,12.0
1445,575,2013,ZIMBÁBUE,Doutorado,1.0
1446,576,2013,ÁFRICA DO SUL,Doutorado,5.0
1447,577,2013,ÁUSTRIA,Doutorado,21.0
1448,578,2013,ÍNDIA,Doutorado,8.0
2266,526,2013,ALEMANHA,mestrado,21.0
2267,527,2013,ARGENTINA,mestrado,47.0
1444,574,2013,VENEZUELA,Doutorado,1.0
2268,528,2013,AUSTRÁLIA,mestrado,0.0
2270,530,2013,BÉLGICA,mestrado,0.0
2271,531,2013,CABO VERDE,mestrado,0.0
2272,532,2013,CANADÁ,mestrado,0.0
2273,533,2013,CHILE,mestrado,0.0
2274,534,2013,CHINA,mestrado,0.0
2275,535,2013,COLÔMBIA,mestrado,0.0
2269,529,2013,BOLÍVIA,mestrado,0.0
1443,573,2013,URUGUAI,Doutorado,16.0
1442,572,2013,TURQUIA,Doutorado,1.0
1441,571,2013,TIMOR-LESTE,Doutorado,0.0
1428,558,2013,NOVA ZELÂNDIA,Doutorado,11.0
1429,559,2013,PARAGUAI,Doutorado,1.0
1430,560,2013,PERU,Doutorado,3.0
1431,561,2013,POLONIA,Doutorado,2.0
1432,562,2013,PORTO RICO,Doutorado,2.0
1433,563,2013,PORTUGAL,Doutorado,846.0
1434,564,2013,REINO UNIDO,Doutorado,481.0
1435,565,2013,REPÚBLICA TCHECA,Doutorado,6.0
1436,566,2013,RÚSSIA,Doutorado,5.0
1437,567,2013,SINGAPURA,Doutorado,1.0
1438,568,2013,SUÉCIA,Doutorado,29.0
1439,569,2013,SUÍÇA,Doutorado,28.0
2279,539,2013,DINAMARCA,mestrado,0.0
2278,538,2013,CUBA,mestrado,0.0
1440,570,2013,TAILÂNDIA,Doutorado,2.0
577,577,2013,ÁUSTRIA,Graduacao,11.0
576,576,2013,ÁFRICA DO SUL,Graduacao,1.0
575,575,2013,ZIMBÁBUE,Graduacao,0.0
574,574,2013,VENEZUELA,Graduacao,1.0
536,536,2013,COREIA DO SUL,Graduacao,1.0
537,537,2013,COSTA RICA,Graduacao,0.0
2293,553,2013,LETÔNIA,mestrado,0.0
2292,552,2013,JAPÃO,mestrado,0.0
2291,551,2013,ITÁLIA,mestrado,0.0
2290,550,2013,ISRAEL,mestrado,0.0
535,535,2013,COLÔMBIA,Graduacao,0.0
2289,549,2013,IRLANDA,mestrado,0.0
2287,547,2013,HOLANDA,mestrado,0.0
2286,546,2013,GRÉCIA,mestrado,0.0
2285,545,2013,FRANÇA,mestrado,3.0
2284,544,2013,FINLÂNDIA,mestrado,0.0
2283,543,2013,ESTADOS UNIDOS,mestrado,12.0
2282,542,2013,ESPANHA,mestrado,0.0
2288,548,2013,HUNGRIA,mestrado,0.0
534,534,2013,CHINA,Graduacao,177.0
533,533,2013,CHILE,Graduacao,5.0
532,532,2013,CANADÁ,Graduacao,1000.0
2298,558,2013,NOVA ZELÂNDIA,mestrado,0.0
2297,557,2013,NORUEGA,mestrado,0.0
5752,532,2013,CANADÁ,catedra,0.0
5751,531,2013,CABO VERDE,catedra,0.0
2296,556,2013,MÉXICO,mestrado,0.0
2295,555,2013,MOÇAMBIQUE,mestrado,0.0
2294,554,2013,LUXEMBURGO,mestrado,0.0
1396,526,2013,ALEMANHA,Doutorado,349.0
1397,527,2013,ARGENTINA,Doutorado,78.0
526,526,2013,ALEMANHA,Graduacao,2086.0
527,527,2013,ARGENTINA,Graduacao,102.0
528,528,2013,AUSTRÁLIA,Graduacao,1254.0
529,529,2013,BOLÍVIA,Graduacao,17.0
530,530,2013,BÉLGICA,Graduacao,0.0
531,531,2013,CABO VERDE,Graduacao,0.0
2281,541,2013,ESLOVÁQUIA,mestrado,0.0
2300,560,2013,PERU,mestrado,0.0
538,538,2013,CUBA,Graduacao,0.0
540,540,2013,EQUADOR,Graduacao,0.0
560,560,2013,PERU,Graduacao,0.0
561,561,2013,POLONIA,Graduacao,0.0
562,562,2013,PORTO RICO,Graduacao,0.0
2280,540,2013,EQUADOR,mestrado,0.0
564,564,2013,REINO UNIDO,Graduacao,504.0
565,565,2013,REPÚBLICA TCHECA,Graduacao,0.0
559,559,2013,PARAGUAI,Graduacao,0.0
566,566,2013,RÚSSIA,Graduacao,0.0
568,568,2013,SUÉCIA,Graduacao,47.0
569,569,2013,SUÍÇA,Graduacao,0.0
570,570,2013,TAILÂNDIA,Graduacao,0.0
571,571,2013,TIMOR-LESTE,Graduacao,0.0
572,572,2013,TURQUIA,Graduacao,0.0
573,573,2013,URUGUAI,Graduacao,2.0
567,567,2013,SINGAPURA,Graduacao,0.0
558,558,2013,NOVA ZELÂNDIA,Graduacao,0.0
557,557,2013,NORUEGA,Graduacao,62.0
556,556,2013,MÉXICO,Graduacao,0.0
541,541,2013,ESLOVÁQUIA,Graduacao,0.0
542,542,2013,ESPANHA,Graduacao,12.0
543,543,2013,ESTADOS UNIDOS,Graduacao,5669.0
544,544,2013,FINLÂNDIA,Graduacao,0.0
545,545,2013,FRANÇA,Graduacao,2811.0
546,546,2013,GRÉCIA,Graduacao,0.0
547,547,2013,HOLANDA,Graduacao,55.0
548,548,2013,HUNGRIA,Graduacao,433.0
549,549,2013,IRLANDA,Graduacao,974.0
550,550,2013,ISRAEL,Graduacao,0.0
551,551,2013,ITÁLIA,Graduacao,1702.0
552,552,2013,JAPÃO,Graduacao,51.0
553,553,2013,LETÔNIA,Graduacao,0.0
554,554,2013,LUXEMBURGO,Graduacao,0.0
555,555,2013,MOÇAMBIQUE,Graduacao,9.0
539,539,2013,DINAMARCA,Graduacao,0.0
563,563,2013,PORTUGAL,Graduacao,986.0
4911,561,2013,POLONIA,capacitacao-professor,0.0
4927,577,2013,ÁUSTRIA,capacitacao-professor,0.0
6616,526,2013,ALEMANHA,pidrh,0.0
4058,578,2013,ÍNDIA,articulador-pedagogico,0.0
4057,577,2013,ÁUSTRIA,articulador-pedagogico,0.0
4056,576,2013,ÁFRICA DO SUL,articulador-pedagogico,0.0
4055,575,2013,ZIMBÁBUE,articulador-pedagogico,0.0
4054,574,2013,VENEZUELA,articulador-pedagogico,0.0
4053,573,2013,URUGUAI,articulador-pedagogico,0.0
4052,572,2013,TURQUIA,articulador-pedagogico,0.0
4051,571,2013,TIMOR-LESTE,articulador-pedagogico,5.0
4050,570,2013,TAILÂNDIA,articulador-pedagogico,0.0
4049,569,2013,SUÍÇA,articulador-pedagogico,0.0
4048,568,2013,SUÉCIA,articulador-pedagogico,0.0
4047,567,2013,SINGAPURA,articulador-pedagogico,0.0
4046,566,2013,RÚSSIA,articulador-pedagogico,0.0
4045,565,2013,REPÚBLICA TCHECA,articulador-pedagogico,0.0
4044,564,2013,REINO UNIDO,articulador-pedagogico,0.0
4043,563,2013,PORTUGAL,articulador-pedagogico,0.0
4042,562,2013,PORTO RICO,articulador-pedagogico,0.0
4041,561,2013,POLONIA,articulador-pedagogico,0.0
4040,560,2013,PERU,articulador-pedagogico,0.0
4039,559,2013,PARAGUAI,articulador-pedagogico,0.0
4038,558,2013,NOVA ZELÂNDIA,articulador-pedagogico,0.0
4037,557,2013,NORUEGA,articulador-pedagogico,0.0
4036,556,2013,MÉXICO,articulador-pedagogico,0.0
4035,555,2013,MOÇAMBIQUE,articulador-pedagogico,0.0
4034,554,2013,LUXEMBURGO,articulador-pedagogico,0.0
4033,553,2013,LETÔNIA,articulador-pedagogico,0.0
4032,552,2013,JAPÃO,articulador-pedagogico,0.0
4031,551,2013,ITÁLIA,articulador-pedagogico,0.0
6617,527,2013,ARGENTINA,pidrh,0.0
4030,550,2013,ISRAEL,articulador-pedagogico,0.0
6618,528,2013,AUSTRÁLIA,pidrh,0.0
6620,530,2013,BÉLGICA,pidrh,0.0
6649,559,2013,PARAGUAI,pidrh,0.0
6648,558,2013,NOVA ZELÂNDIA,pidrh,0.0
6647,557,2013,NORUEGA,pidrh,0.0
6646,556,2013,MÉXICO,pidrh,0.0
6645,555,2013,MOÇAMBIQUE,pidrh,0.0
4928,578,2013,ÍNDIA,capacitacao-professor,0.0
6643,553,2013,LETÔNIA,pidrh,0.0
6642,552,2013,JAPÃO,pidrh,0.0
6641,551,2013,ITÁLIA,pidrh,0.0
6640,550,2013,ISRAEL,pidrh,0.0
6639,549,2013,IRLANDA,pidrh,0.0
6638,548,2013,HUNGRIA,pidrh,0.0
6637,547,2013,HOLANDA,pidrh,0.0
6636,546,2013,GRÉCIA,pidrh,0.0
6635,545,2013,FRANÇA,pidrh,0.0
6634,544,2013,FINLÂNDIA,pidrh,0.0
6633,543,2013,ESTADOS UNIDOS,pidrh,0.0
6632,542,2013,ESPANHA,pidrh,0.0
6631,541,2013,ESLOVÁQUIA,pidrh,0.0
6630,540,2013,EQUADOR,pidrh,0.0
6629,539,2013,DINAMARCA,pidrh,0.0
6628,538,2013,CUBA,pidrh,0.0
6627,537,2013,COSTA RICA,pidrh,0.0
6626,536,2013,COREIA DO SUL,pidrh,0.0
6625,535,2013,COLÔMBIA,pidrh,0.0
6624,534,2013,CHINA,pidrh,0.0
6623,533,2013,CHILE,pidrh,0.0
6622,532,2013,CANADÁ,pidrh,0.0
6621,531,2013,CABO VERDE,pidrh,0.0
6619,529,2013,BOLÍVIA,pidrh,0.0
4029,549,2013,IRLANDA,articulador-pedagogico,0.0
4028,548,2013,HUNGRIA,articulador-pedagogico,0.0
4027,547,2013,HOLANDA,articulador-pedagogico,0.0
7514,554,2013,LUXEMBURGO,prof_visitante,0.0
7513,553,2013,LETÔNIA,prof_visitante,0.0
7512,552,2013,JAPÃO,prof_visitante,0.0
7511,551,2013,ITÁLIA,prof_visitante,0.0
7510,550,2013,ISRAEL,prof_visitante,0.0
7509,549,2013,IRLANDA,prof_visitante,0.0
7508,548,2013,HUNGRIA,prof_visitante,0.0
7507,547,2013,HOLANDA,prof_visitante,0.0
7506,546,2013,GRÉCIA,prof_visitante,0.0
7505,545,2013,FRANÇA,prof_visitante,0.0
7504,544,2013,FINLÂNDIA,prof_visitante,0.0
7503,543,2013,ESTADOS UNIDOS,prof_visitante,0.0
7502,542,2013,ESPANHA,prof_visitante,0.0
7501,541,2013,ESLOVÁQUIA,prof_visitante,0.0
7500,540,2013,EQUADOR,prof_visitante,0.0
